CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
2383,Female,53,65,222.78,14480.7,Monthly,Net Banking,0
2384,Female,64,29,202.17,5862.93,Quarterly,Credit Card,0
2385,Male,63,48,1308.98,62831.04,Quarterly,UPI,0
2386,Female,69,5,540.23,2701.15,Monthly,Net Banking,0
2387,Female,36,35,545.4,19089.0,Monthly,Credit Card,0
2388,Female,30,71,1375.89,97688.19,Monthly,Debit Card,0
2389,Male,59,46,296.65,13645.9,Monthly,Credit Card,0
2390,Female,38,35,764.13,26744.55,Yearly,Credit Card,0
2391,Female,54,45,468.98,21104.1,Quarterly,UPI,0
2392,Female,44,13,1244.32,16176.16,Yearly,Debit Card,0
2393,Female,69,10,1391.18,13911.8,Monthly,Debit Card,1
2394,Male,46,66,1498.04,98870.64,Monthly,UPI,0
2395,Male,37,70,659.42,46159.4,Monthly,Credit Card,0
2396,Female,42,25,360.65,9016.25,Monthly,Net Banking,0
2397,Female,23,44,341.63,15031.72,Monthly,UPI,0
2398,Male,53,60,967.07,58024.2,Quarterly,Credit Card,0
2399,Male,19,47,1902.52,89418.44,Yearly,Net Banking,0
2400,Female,39,40,591.91,23676.4,Yearly,UPI,0
2401,Male,49,7,662.13,4634.91,Quarterly,UPI,0
2402,Female,33,46,381.6,17553.6,Quarterly,Debit Card,0
2403,Male,35,23,1290.03,29670.69,Quarterly,Debit Card,0
2404,Male,22,46,1423.77,65493.42,Yearly,Debit Card,0
2405,Male,53,13,1357.28,17644.64,Yearly,Net Banking,0
2406,Male,47,21,1750.03,36750.63,Monthly,UPI,0
2407,Female,62,1,1075.57,1075.57,Yearly,Debit Card,0
2408,Male,36,19,442.02,8398.38,Yearly,Debit Card,0
2409,Male,40,60,720.93,43255.8,Quarterly,UPI,0
2410,Female,51,33,1392.37,45948.21,Yearly,Net Banking,0
2411,Male,30,4,1303.62,5214.48,Monthly,Debit Card,1
2412,Male,60,3,1155.81,3467.43,Yearly,Credit Card,0
2413,Female,46,52,1429.34,74325.68,Quarterly,Net Banking,0
2414,Male,53,28,1347.3,37724.4,Quarterly,Debit Card,0
2415,Female,39,70,1786.38,125046.6,Monthly,Credit Card,0
2416,Female,69,70,1254.83,87838.1,Monthly,Debit Card,0
2417,Female,69,55,1601.48,88081.4,Yearly,Net Banking,0
2418,Female,64,57,647.67,36917.19,Monthly,UPI,0
2419,Male,53,16,1420.73,22731.68,Monthly,UPI,0
2420,Female,26,24,1823.95,43774.8,Quarterly,Net Banking,0
2421,Male,56,69,894.32,61708.08,Quarterly,Debit Card,0
2422,Male,68,41,1602.39,65697.99,Yearly,Net Banking,0
2423,Male,36,47,1504.62,70717.14,Yearly,Credit Card,0
2424,Male,55,69,307.15,21193.35,Yearly,Debit Card,0
2425,Male,23,31,1246.71,38648.01,Yearly,Net Banking,0
2426,Male,69,30,434.34,13030.2,Quarterly,UPI,0
2427,Male,64,18,1941.17,34941.06,Yearly,Net Banking,0
2428,Male,32,44,1660.53,73063.32,Yearly,Debit Card,0
2429,Male,37,27,397.5,10732.5,Monthly,Net Banking,0
2430,Male,26,26,419.15,10897.9,Yearly,UPI,0
2431,Female,49,60,1270.05,76203.0,Monthly,Credit Card,0
2432,Female,21,18,820.8,14774.4,Quarterly,Net Banking,0
2433,Female,67,56,262.83,14718.48,Yearly,Net Banking,0
2434,Male,35,31,1174.95,36423.45,Monthly,Credit Card,0
2435,Female,22,59,898.12,52989.08,Yearly,Net Banking,0
2436,Female,37,2,381.94,763.88,Monthly,UPI,0
2437,Female,40,39,1643.46,64094.94,Yearly,Credit Card,0
2438,Male,28,61,1847.14,112675.54,Quarterly,UPI,0
2439,Male,54,63,1561.87,98397.81,Quarterly,UPI,0
2440,Male,39,18,1680.36,30246.48,Monthly,UPI,0
2441,Male,21,17,589.68,10024.56,Monthly,Debit Card,0
2442,Female,46,39,674.43,26302.77,Quarterly,Credit Card,0
2443,Female,61,71,575.35,40849.85,Yearly,Debit Card,0
2444,Female,51,54,1577.11,85163.94,Monthly,Debit Card,0
2445,Female,30,35,1906.25,66718.75,Quarterly,Net Banking,0
2446,Male,59,11,1490.31,16393.41,Monthly,Credit Card,1
2447,Male,26,61,1786.64,108985.04,Quarterly,Net Banking,0
2448,Male,59,44,1349.66,59385.04,Quarterly,Debit Card,0
2449,Female,48,68,897.79,61049.72,Monthly,Net Banking,0
2450,Male,24,25,966.37,24159.25,Monthly,UPI,0
2451,Male,21,48,335.58,16107.84,Quarterly,Debit Card,0
2452,Female,36,32,256.62,8211.84,Yearly,UPI,0
2453,Female,59,4,1451.86,5807.44,Quarterly,Credit Card,1
2454,Male,47,38,989.17,37588.46,Yearly,Net Banking,0
2455,Male,48,63,1193.99,75221.37,Yearly,Debit Card,0
2456,Male,52,47,1203.79,56578.13,Yearly,Credit Card,0
2457,Male,38,1,699.28,699.28,Monthly,UPI,0
2458,Male,48,3,1056.61,3169.83,Quarterly,Net Banking,0
2459,Male,36,62,1047.37,64936.94,Quarterly,Net Banking,0
2460,Female,48,64,899.17,57546.88,Yearly,Debit Card,0
2461,Female,49,17,1677.22,28512.74,Yearly,Net Banking,0
2462,Female,19,62,1012.1,62750.2,Yearly,Net Banking,0
2463,Male,69,35,1286.56,45029.6,Quarterly,UPI,0
2464,Female,27,13,1811.94,23555.22,Yearly,UPI,0
2465,Male,19,35,1759.22,61572.7,Quarterly,UPI,0
2466,Male,19,43,1802.76,77518.68,Quarterly,Credit Card,0
2467,Female,41,2,686.01,1372.02,Monthly,Credit Card,0
2468,Male,34,56,262.97,14726.32,Yearly,Net Banking,0
2469,Male,49,51,669.92,34165.92,Yearly,Credit Card,0
2470,Female,33,54,701.67,37890.18,Yearly,Debit Card,0
2471,Female,33,16,1836.85,29389.6,Monthly,UPI,0
2472,Female,63,18,1368.64,24635.52,Yearly,Credit Card,0
2473,Male,56,7,347.07,2429.49,Quarterly,Net Banking,0
2474,Female,48,45,443.68,19965.6,Yearly,UPI,0
2475,Female,60,36,480.22,17287.92,Quarterly,Credit Card,0
2476,Male,41,41,1334.76,54725.16,Quarterly,UPI,0
2477,Female,18,42,1523.75,63997.5,Quarterly,Credit Card,0
2478,Female,28,7,1747.36,12231.52,Quarterly,Net Banking,1
2479,Female,38,15,1893.15,28397.25,Yearly,Credit Card,0
2480,Male,21,60,563.07,33784.2,Monthly,Credit Card,0
2481,Male,24,40,757.59,30303.6,Monthly,Credit Card,0
2482,Male,43,37,632.58,23405.46,Quarterly,UPI,0
2483,Male,64,66,845.77,55820.82,Yearly,Credit Card,0
2484,Female,67,55,1846.4,101552.0,Monthly,Credit Card,0
2485,Male,29,56,1235.2,69171.2,Yearly,Credit Card,0
2486,Male,48,44,1528.75,67265.0,Monthly,UPI,0
2487,Female,34,57,1082.21,61685.97,Quarterly,Net Banking,0
2488,Female,50,6,251.94,1511.64,Quarterly,Net Banking,0
2489,Female,28,32,315.55,10097.6,Quarterly,Net Banking,0
2490,Male,45,18,1168.26,21028.68,Monthly,Credit Card,0
2491,Male,49,68,1493.82,101579.76,Yearly,UPI,0
2492,Male,18,7,587.59,4113.13,Quarterly,Net Banking,0
2493,Female,64,8,1499.44,11995.52,Yearly,Net Banking,1
2494,Female,45,64,1659.2,106188.8,Yearly,Net Banking,0
2495,Male,59,7,941.42,6589.94,Quarterly,Debit Card,0
2496,Female,24,41,1543.55,63285.55,Monthly,UPI,0
2497,Female,19,40,927.25,37090.0,Quarterly,Debit Card,0
2498,Female,59,3,1421.03,4263.09,Quarterly,Credit Card,1
2499,Male,41,17,1575.19,26778.23,Monthly,Net Banking,0
2500,Female,21,66,1985.47,131041.02,Yearly,Credit Card,0
2501,Female,61,52,821.71,42728.92,Monthly,UPI,0
2502,Male,36,22,939.87,20677.14,Monthly,Credit Card,0
2503,Male,43,4,498.12,1992.48,Quarterly,Credit Card,0
2504,Female,28,6,567.33,3403.98,Monthly,Net Banking,0
2505,Female,57,38,1448.11,55028.18,Monthly,UPI,0
2506,Male,67,26,1850.68,48117.68,Monthly,Credit Card,0
2507,Male,60,11,910.29,10013.19,Yearly,Debit Card,0
2508,Female,28,17,523.72,8903.24,Yearly,Net Banking,0
2509,Female,62,31,713.18,22108.58,Quarterly,Debit Card,0
2510,Female,20,35,1019.09,35668.15,Quarterly,Net Banking,0
2511,Female,29,16,723.17,11570.72,Yearly,Credit Card,0
2512,Male,20,18,620.44,11167.92,Monthly,Net Banking,0
2513,Female,59,62,1524.77,94535.74,Quarterly,Credit Card,0
2514,Female,44,27,214.12,5781.24,Quarterly,Debit Card,0
2515,Male,66,35,1170.61,40971.35,Monthly,Credit Card,0
2516,Female,19,45,1628.78,73295.1,Monthly,Net Banking,0
2517,Male,66,35,679.21,23772.35,Monthly,Net Banking,0
2518,Female,33,28,1285.92,36005.76,Monthly,Net Banking,0
2519,Female,19,9,1404.02,12636.18,Monthly,Debit Card,1
2520,Male,47,15,1379.04,20685.6,Yearly,UPI,0
2521,Male,37,21,1002.53,21053.13,Monthly,Debit Card,0
2522,Female,55,52,823.84,42839.68,Quarterly,Credit Card,0
2523,Female,45,35,1704.66,59663.1,Yearly,Credit Card,0
2524,Female,42,51,1565.2,79825.2,Quarterly,Debit Card,0
2525,Male,49,55,778.26,42804.3,Monthly,Debit Card,0
2526,Female,27,44,385.43,16958.92,Quarterly,Credit Card,0
2527,Male,59,65,329.25,21401.25,Monthly,Credit Card,0
2528,Male,57,25,369.7,9242.5,Quarterly,Credit Card,0
2529,Female,50,47,1249.16,58710.52,Quarterly,UPI,0
2530,Male,30,56,292.99,16407.44,Monthly,UPI,0
2531,Female,58,38,806.47,30645.86,Quarterly,Debit Card,0
2532,Female,59,11,1555.76,17113.36,Yearly,Debit Card,1
2533,Female,64,67,729.83,48898.61,Quarterly,UPI,0
2534,Female,54,15,1573.95,23609.25,Yearly,Net Banking,0
2535,Female,33,1,1541.84,1541.84,Yearly,UPI,1
2536,Male,62,7,642.49,4497.43,Quarterly,Debit Card,0
2537,Male,39,1,1511.88,1511.88,Yearly,UPI,1
2538,Female,37,49,1546.0,75754.0,Yearly,Net Banking,0
2539,Female,67,29,915.42,26547.18,Quarterly,Debit Card,0
2540,Male,60,26,578.76,15047.76,Monthly,Credit Card,0
2541,Male,44,45,1138.29,51223.05,Monthly,Debit Card,0
2542,Male,58,71,1858.52,131954.92,Yearly,UPI,0
2543,Male,33,12,1351.31,16215.72,Yearly,UPI,0
2544,Female,51,32,511.26,16360.32,Monthly,Net Banking,0
2545,Female,49,20,1428.96,28579.2,Yearly,UPI,0
2546,Male,43,51,968.97,49417.47,Monthly,Net Banking,0
2547,Female,42,36,1264.75,45531.0,Quarterly,Debit Card,0
2548,Male,19,67,1521.32,101928.44,Yearly,UPI,0
2549,Female,29,1,1126.91,1126.91,Quarterly,Debit Card,0
2550,Male,57,27,1665.17,44959.59,Monthly,Credit Card,0
2551,Female,26,40,1499.88,59995.2,Monthly,Credit Card,0
2552,Male,29,14,1307.13,18299.82,Quarterly,Net Banking,0
2553,Male,43,69,471.43,32528.67,Yearly,UPI,0
2554,Female,26,6,1704.71,10228.26,Quarterly,Debit Card,1
2555,Male,27,33,1884.63,62192.79,Quarterly,Debit Card,0
2556,Female,49,55,446.54,24559.7,Yearly,UPI,0
2557,Female,51,19,1078.83,20497.77,Monthly,Debit Card,0
2558,Male,65,29,666.0,19314.0,Quarterly,UPI,0
2559,Female,37,61,1558.14,95046.54,Quarterly,UPI,0
2560,Female,56,70,1498.93,104925.1,Monthly,Credit Card,0
2561,Female,19,24,453.59,10886.16,Quarterly,UPI,0
2562,Female,18,23,1778.65,40908.95,Monthly,Debit Card,0
2563,Female,68,10,525.75,5257.5,Yearly,UPI,0
2564,Male,53,54,1635.07,88293.78,Monthly,Credit Card,0
2565,Female,41,41,1022.56,41924.96,Monthly,Credit Card,0
2566,Female,44,49,790.89,38753.61,Quarterly,Net Banking,0
2567,Female,19,17,484.83,8242.11,Monthly,Debit Card,0
2568,Female,48,56,501.71,28095.76,Monthly,UPI,0
2569,Female,31,45,1391.4,62613.0,Quarterly,Debit Card,0
2570,Male,19,30,1190.77,35723.1,Monthly,Debit Card,0
2571,Female,46,44,419.75,18469.0,Quarterly,UPI,0
2572,Male,32,55,402.86,22157.3,Yearly,Credit Card,0
2573,Male,29,19,330.16,6273.04,Monthly,Debit Card,0
2574,Male,54,29,1538.78,44624.62,Yearly,Net Banking,0
2575,Male,45,2,1481.39,2962.78,Monthly,Debit Card,1
2576,Female,37,36,305.18,10986.48,Monthly,Credit Card,0
2577,Male,56,19,1208.49,22961.31,Yearly,Net Banking,0
2578,Male,41,7,352.42,2466.94,Yearly,Net Banking,0
2579,Female,38,26,1826.74,47495.24,Quarterly,Net Banking,0
2580,Female,27,38,1832.81,69646.78,Quarterly,Net Banking,0
2581,Female,63,3,1456.82,4370.46,Yearly,UPI,1
2582,Male,31,66,1867.14,123231.24,Monthly,UPI,0
2583,Female,54,71,1660.62,117904.02,Quarterly,UPI,0
2584,Female,35,43,1691.37,72728.91,Monthly,Net Banking,0
2585,Male,41,62,1225.47,75979.14,Quarterly,Credit Card,0
2586,Female,31,71,750.91,53314.61,Quarterly,Debit Card,0
2587,Female,51,24,592.04,14208.96,Quarterly,Net Banking,0
2588,Female,29,39,788.96,30769.44,Yearly,Credit Card,0
2589,Female,39,68,1331.29,90527.72,Monthly,Debit Card,0
2590,Male,23,44,510.78,22474.32,Yearly,Net Banking,0
2591,Female,53,5,665.55,3327.75,Quarterly,Debit Card,0
2592,Female,62,55,1042.51,57338.05,Yearly,UPI,0
2593,Male,53,30,619.49,18584.7,Yearly,UPI,0
2594,Female,39,29,1259.56,36527.24,Yearly,UPI,0
2595,Male,31,26,1861.72,48404.72,Monthly,Credit Card,0
2596,Female,33,26,1546.56,40210.56,Yearly,UPI,0
2597,Male,53,37,1399.57,51784.09,Yearly,Credit Card,0
2598,Male,42,53,1248.9,66191.7,Yearly,UPI,0
2599,Male,49,30,1078.31,32349.3,Yearly,UPI,0
2600,Male,50,3,535.81,1607.43,Yearly,UPI,0
2601,Female,62,43,1810.48,77850.64,Yearly,Credit Card,0
2602,Male,53,7,647.36,4531.52,Yearly,Debit Card,0
2603,Female,37,49,364.36,17853.64,Quarterly,Credit Card,0
2604,Male,35,41,1550.03,63551.23,Yearly,Net Banking,0
2605,Male,55,54,516.11,27869.94,Yearly,Net Banking,0
2606,Male,20,69,869.41,59989.29,Monthly,Credit Card,0
2607,Female,40,27,250.91,6774.57,Quarterly,Credit Card,0
2608,Male,49,8,446.72,3573.76,Yearly,Debit Card,0
2609,Female,62,32,511.77,16376.64,Monthly,Credit Card,0
2610,Female,33,64,297.94,19068.16,Yearly,UPI,0
2611,Female,22,10,1381.98,13819.8,Yearly,Debit Card,1
2612,Female,21,13,1706.61,22185.93,Yearly,Credit Card,0
2613,Female,38,63,871.97,54934.11,Yearly,Credit Card,0
2614,Female,57,35,1774.24,62098.4,Yearly,Net Banking,0
2615,Female,68,61,584.02,35625.22,Monthly,Debit Card,0
2616,Female,31,54,785.7,42427.8,Yearly,Net Banking,0
2617,Female,56,8,471.33,3770.64,Monthly,Credit Card,0
2618,Male,48,29,1317.01,38193.29,Yearly,Debit Card,0
2619,Male,31,41,955.77,39186.57,Monthly,UPI,0
2620,Male,23,30,1303.91,39117.3,Quarterly,Credit Card,0
2621,Male,29,21,1571.01,32991.21,Yearly,Credit Card,0
2622,Male,33,11,1182.27,13004.97,Quarterly,Net Banking,0
2623,Female,34,2,1329.73,2659.46,Quarterly,UPI,1
2624,Female,62,50,1883.45,94172.5,Quarterly,Credit Card,0
2625,Female,40,41,738.32,30271.12,Yearly,Net Banking,0
2626,Female,31,66,846.5,55869.0,Quarterly,Net Banking,0
2627,Female,24,3,1491.87,4475.61,Monthly,Credit Card,1
2628,Female,63,51,1300.35,66317.85,Yearly,Debit Card,0
2629,Female,49,68,521.36,35452.48,Quarterly,Credit Card,0
2630,Male,32,25,877.07,21926.75,Yearly,UPI,0
2631,Male,61,30,1042.11,31263.3,Quarterly,Credit Card,0
2632,Male,34,11,954.9,10503.9,Monthly,Debit Card,0
2633,Male,58,17,520.89,8855.13,Yearly,Net Banking,0
2634,Female,64,26,1863.97,48463.22,Yearly,UPI,0
2635,Female,61,23,1572.17,36159.91,Quarterly,UPI,0
2636,Female,51,56,1066.44,59720.64,Monthly,UPI,0
2637,Male,22,52,1424.11,74053.72,Yearly,UPI,0
2638,Female,62,48,1815.11,87125.28,Quarterly,Debit Card,0
2639,Female,44,20,445.11,8902.2,Monthly,Debit Card,0
2640,Female,69,2,650.67,1301.34,Monthly,Debit Card,0
2641,Male,40,31,1176.86,36482.66,Monthly,Debit Card,0
2642,Female,57,27,1638.22,44231.94,Monthly,Net Banking,0
2643,Male,31,2,265.26,530.52,Yearly,Credit Card,0
2644,Male,32,4,1971.23,7884.92,Yearly,Debit Card,1
2645,Male,60,13,1018.83,13244.79,Monthly,Credit Card,0
2646,Male,50,35,846.62,29631.7,Quarterly,UPI,0
2647,Female,48,66,726.9,47975.4,Quarterly,Net Banking,0
2648,Male,52,6,513.84,3083.04,Monthly,Net Banking,0
2649,Male,34,31,1624.83,50369.73,Monthly,Credit Card,0
2650,Female,45,10,1919.75,19197.5,Quarterly,Credit Card,1
2651,Female,36,21,944.56,19835.76,Monthly,Credit Card,0
2652,Male,63,23,1914.36,44030.28,Monthly,Net Banking,0
2653,Female,40,3,1682.84,5048.52,Yearly,Debit Card,1
2654,Male,49,32,1065.89,34108.48,Yearly,Net Banking,0
2655,Male,57,20,1413.25,28265.0,Monthly,Debit Card,0
2656,Male,30,29,982.97,28506.13,Monthly,UPI,0
2657,Male,37,52,1205.7,62696.4,Yearly,Debit Card,0
2658,Female,52,46,304.48,14006.08,Monthly,Credit Card,0
2659,Male,22,34,1453.27,49411.18,Yearly,Debit Card,0
2660,Female,26,61,295.08,17999.88,Yearly,Debit Card,0
2661,Female,46,71,1670.75,118623.25,Quarterly,Net Banking,0
2662,Female,23,70,1684.9,117943.0,Yearly,Credit Card,0
2663,Female,42,11,626.74,6894.14,Quarterly,UPI,0
2664,Male,48,63,782.59,49303.17,Quarterly,Debit Card,0
2665,Female,39,21,1066.36,22393.56,Yearly,UPI,0
2666,Male,19,3,1273.99,3821.97,Monthly,Credit Card,1
2667,Female,62,10,717.24,7172.4,Yearly,Debit Card,0
2668,Female,22,27,1266.48,34194.96,Quarterly,Net Banking,0
2669,Male,44,12,736.02,8832.24,Yearly,UPI,0
2670,Male,42,7,299.88,2099.16,Yearly,Net Banking,0
2671,Male,25,17,204.55,3477.35,Quarterly,UPI,0
2672,Female,18,65,382.07,24834.55,Yearly,Credit Card,0
2673,Female,37,64,1626.05,104067.2,Yearly,Debit Card,0
2674,Male,61,26,1930.58,50195.08,Quarterly,UPI,0
2675,Male,40,15,968.54,14528.1,Monthly,Net Banking,0
2676,Male,49,33,1122.83,37053.39,Quarterly,UPI,0
2677,Male,28,62,464.33,28788.46,Quarterly,UPI,0
2678,Female,56,47,1191.86,56017.42,Yearly,UPI,0
2679,Male,64,35,460.38,16113.3,Quarterly,UPI,0
2680,Male,41,65,1300.19,84512.35,Yearly,UPI,0
2681,Male,28,25,1879.87,46996.75,Yearly,UPI,0
2682,Male,46,57,552.26,31478.82,Yearly,Net Banking,0
2683,Female,43,32,1576.21,50438.72,Quarterly,UPI,0
2684,Male,33,63,242.3,15264.9,Quarterly,UPI,0
2685,Female,52,12,875.9,10510.8,Yearly,UPI,0
2686,Male,37,63,399.35,25159.05,Monthly,Debit Card,0
2687,Male,63,1,834.46,834.46,Monthly,Credit Card,0
2688,Female,20,51,512.37,26130.87,Quarterly,Credit Card,0
2689,Male,18,70,871.95,61036.5,Yearly,Credit Card,0
2690,Female,64,8,951.54,7612.32,Yearly,Net Banking,0
2691,Female,18,68,741.06,50392.08,Quarterly,Net Banking,0
2692,Male,34,5,1381.92,6909.6,Monthly,Net Banking,1
2693,Female,19,39,1853.93,72303.27,Quarterly,UPI,0
2694,Female,46,23,921.07,21184.61,Quarterly,Credit Card,0
2695,Female,37,68,546.22,37142.96,Yearly,UPI,0
2696,Female,23,52,687.3,35739.6,Quarterly,Debit Card,0
2697,Female,25,4,1737.2,6948.8,Monthly,Credit Card,1
2698,Female,46,47,1228.95,57760.65,Quarterly,Debit Card,0
2699,Female,65,21,1019.02,21399.42,Yearly,Debit Card,0
2700,Female,68,56,469.35,26283.6,Monthly,UPI,0
2701,Male,50,66,1009.51,66627.66,Yearly,Credit Card,0
2702,Male,20,59,701.29,41376.11,Quarterly,Debit Card,0
2703,Female,52,7,1897.69,13283.83,Quarterly,Credit Card,1
2704,Male,22,49,1791.33,87775.17,Quarterly,Debit Card,0
2705,Female,44,16,351.02,5616.32,Yearly,Debit Card,0
2706,Female,61,17,1129.98,19209.66,Quarterly,UPI,0
2707,Male,29,34,605.11,20573.74,Monthly,Credit Card,0
2708,Female,37,33,939.4,31000.2,Monthly,UPI,0
2709,Female,62,26,1778.33,46236.58,Yearly,UPI,0
2710,Female,37,66,1149.53,75868.98,Yearly,UPI,0
2711,Female,26,63,801.59,50500.17,Yearly,UPI,0
2712,Male,56,41,574.2,23542.2,Quarterly,UPI,0
2713,Female,21,58,1640.58,95153.64,Monthly,Debit Card,0
2714,Female,68,10,1324.13,13241.3,Monthly,Credit Card,1
2715,Female,36,15,1042.52,15637.8,Monthly,Credit Card,0
2716,Male,55,42,591.47,24841.74,Yearly,UPI,0
2717,Female,44,57,801.64,45693.48,Yearly,Credit Card,0
2718,Male,62,17,1927.72,32771.24,Quarterly,Debit Card,0
2719,Male,60,60,1136.16,68169.6,Yearly,UPI,0
2720,Female,30,9,921.26,8291.34,Monthly,Net Banking,0
2721,Female,30,36,1138.56,40988.16,Quarterly,Net Banking,0
2722,Male,39,36,1602.18,57678.48,Yearly,Debit Card,0
2723,Female,45,48,812.2,38985.6,Yearly,Debit Card,0
2724,Male,69,51,521.67,26605.17,Monthly,Net Banking,0
2725,Male,64,70,1252.89,87702.3,Quarterly,UPI,0
2726,Female,62,68,1397.37,95021.16,Yearly,Debit Card,0
2727,Female,39,22,1482.89,32623.58,Yearly,Net Banking,0
2728,Male,60,6,1787.58,10725.48,Quarterly,UPI,1
2729,Male,36,26,868.11,22570.86,Quarterly,Debit Card,0
2730,Male,25,3,335.64,1006.92,Yearly,Credit Card,0
2731,Male,69,52,1925.03,100101.56,Yearly,Credit Card,0
2732,Female,25,60,983.02,58981.2,Monthly,Credit Card,0
2733,Female,59,63,1321.86,83277.18,Quarterly,UPI,0
2734,Female,43,65,1399.35,90957.75,Yearly,Debit Card,0
2735,Female,65,52,1183.72,61553.44,Yearly,Net Banking,0
2736,Female,68,14,569.46,7972.44,Yearly,Debit Card,0
2737,Male,43,68,1559.26,106029.68,Yearly,Credit Card,0
2738,Female,40,28,1646.75,46109.0,Monthly,Credit Card,0
2739,Female,60,71,1195.36,84870.56,Quarterly,UPI,0
2740,Female,30,10,1079.41,10794.1,Yearly,Net Banking,0
2741,Female,45,57,405.09,23090.13,Quarterly,UPI,0
2742,Female,26,66,351.11,23173.26,Quarterly,Net Banking,0
2743,Male,37,50,811.22,40561.0,Yearly,Debit Card,0
2744,Male,36,14,759.52,10633.28,Yearly,UPI,0
2745,Male,65,16,1916.58,30665.28,Yearly,UPI,0
2746,Female,56,54,1610.52,86968.08,Monthly,UPI,0
2747,Male,68,43,1387.86,59677.98,Yearly,Credit Card,0
2748,Male,29,42,1131.77,47534.34,Quarterly,Credit Card,0
2749,Female,32,22,501.26,11027.72,Quarterly,Net Banking,0
2750,Female,48,68,1961.22,133362.96,Monthly,Debit Card,0
2751,Female,31,19,875.07,16626.33,Yearly,UPI,0
2752,Male,28,66,392.47,25903.02,Yearly,Credit Card,0
2753,Male,43,39,1088.84,42464.76,Monthly,UPI,0
2754,Female,59,19,1773.2,33690.8,Monthly,Net Banking,0
2755,Female,44,16,1797.12,28753.92,Yearly,Net Banking,0
2756,Male,28,54,219.74,11865.96,Yearly,Debit Card,0
2757,Male,55,25,1795.33,44883.25,Quarterly,Net Banking,0
2758,Female,51,18,688.67,12396.06,Yearly,UPI,0
2759,Female,60,23,270.15,6213.45,Yearly,Debit Card,0
2760,Male,36,11,1726.02,18986.22,Quarterly,Debit Card,1
2761,Female,23,39,1754.96,68443.44,Quarterly,Credit Card,0
2762,Male,63,68,1273.22,86578.96,Quarterly,UPI,0
2763,Male,69,25,1233.98,30849.5,Quarterly,Net Banking,0
2764,Male,55,63,1663.62,104808.06,Monthly,Credit Card,0
2765,Male,66,30,1615.36,48460.8,Quarterly,UPI,0
2766,Female,59,45,1802.19,81098.55,Monthly,UPI,0
2767,Female,45,61,1194.95,72891.95,Quarterly,Debit Card,0
2768,Male,18,51,1941.76,99029.76,Quarterly,Debit Card,0
2769,Male,52,9,1993.06,17937.54,Quarterly,UPI,1
2770,Male,57,2,409.78,819.56,Yearly,Credit Card,0
2771,Male,25,5,1729.18,8645.9,Monthly,Debit Card,1
2772,Male,69,62,1099.68,68180.16,Quarterly,Debit Card,0
2773,Female,64,69,897.62,61935.78,Yearly,UPI,0
2774,Female,24,52,1303.53,67783.56,Monthly,UPI,0
2775,Female,28,5,300.74,1503.7,Monthly,Debit Card,0
2776,Female,56,59,1111.63,65586.17,Yearly,Credit Card,0
2777,Male,21,68,1767.6,120196.8,Monthly,Debit Card,0
2778,Male,42,9,584.23,5258.07,Yearly,UPI,0
2779,Male,29,22,967.5,21285.0,Quarterly,Debit Card,0
2780,Male,43,27,1891.07,51058.89,Yearly,UPI,0
2781,Male,55,10,971.41,9714.1,Monthly,Debit Card,0
2782,Female,63,61,845.06,51548.66,Monthly,UPI,0
2783,Male,29,51,992.97,50641.47,Quarterly,UPI,0
2784,Female,60,10,1135.01,11350.1,Yearly,Credit Card,0
2785,Female,68,6,1337.58,8025.48,Quarterly,UPI,1
2786,Female,54,62,1641.25,101757.5,Yearly,Debit Card,0
2787,Female,63,5,1013.78,5068.9,Yearly,UPI,0
2788,Male,41,70,1671.47,117002.9,Yearly,Net Banking,0
2789,Female,33,63,1160.7,73124.1,Quarterly,Debit Card,0
2790,Female,30,56,809.26,45318.56,Quarterly,Credit Card,0
2791,Female,42,59,1384.31,81674.29,Monthly,Debit Card,0
2792,Male,69,63,1491.9,93989.7,Quarterly,Credit Card,0
2793,Male,21,59,1204.49,71064.91,Yearly,Net Banking,0
2794,Male,28,51,301.91,15397.41,Yearly,Credit Card,0
2795,Female,49,50,505.79,25289.5,Yearly,UPI,0
2796,Female,66,4,713.54,2854.16,Quarterly,Net Banking,0
2797,Male,24,48,708.73,34019.04,Monthly,Net Banking,0
2798,Female,63,32,1412.16,45189.12,Quarterly,Credit Card,0
2799,Male,28,51,233.03,11884.53,Monthly,Debit Card,0
2800,Male,45,52,1560.23,81131.96,Quarterly,Credit Card,0
2801,Female,58,34,677.62,23039.08,Yearly,Credit Card,0
2802,Female,40,36,758.04,27289.44,Monthly,Net Banking,0
2803,Female,62,70,1150.24,80516.8,Quarterly,UPI,0
2804,Female,40,43,588.67,25312.81,Yearly,Debit Card,0
2805,Male,67,16,1792.05,28672.8,Monthly,Credit Card,0
2806,Male,45,59,353.66,20865.94,Monthly,UPI,0
2807,Male,60,53,999.89,52994.17,Yearly,UPI,0
2808,Male,64,19,1728.96,32850.24,Yearly,Debit Card,0
2809,Male,43,41,1308.52,53649.32,Quarterly,UPI,0
2810,Female,42,47,726.19,34130.93,Quarterly,Credit Card,0
2811,Male,46,54,957.37,51697.98,Yearly,Net Banking,0
2812,Male,36,55,1472.05,80962.75,Quarterly,UPI,0
2813,Male,50,19,1951.87,37085.53,Yearly,Net Banking,0
